,id,sentence,research-problem,approach,model,code,dataset,experimental-setup,hyperparameters,baselines,results,tasks,experiments,ablation-analysis
3650,3650,"There is no free lunch .
",0,0,0,0,0,0,0,0,0,0,0,0
3651,3651,"Our experiments once again verifies that there is not a single machine learning model that can work for all kinds of datasets .
",0,0,0,0,0,0,0,0,0,0,0,0
3652,3652,"The factors discussed in this section could all play a role in deciding which method is the best for some specific application .
",0,0,0,0,0,0,0,0,0,0,0,0
3653,3653,"Conclusion and Outlook
",0,0,0,0,0,0,0,0,0,0,0,0
3654,3654,"This article offers an empirical study on character - level convolutional networks for text classification .
",0,0,0,0,0,0,0,0,0,0,0,0
3655,3655,"We compared with a large number of traditional and deep learning models using several largescale datasets .
",0,0,0,0,0,0,0,0,0,0,0,0
3656,3656,"On one hand , analysis shows that character - level ConvNet is an effective method .
",0,0,0,0,0,0,0,0,0,0,0,0
3657,3657,"On the other hand , how well our model performs in comparisons depends on many factors , such as dataset size , whether the texts are curated and choice of alphabet .
",0,0,0,0,0,0,0,0,0,0,0,0
3658,3658,"In the future , we hope to apply character - level ConvNets fora broader range of language processing tasks especially when structured outputs are needed .
",0,0,0,0,0,0,0,0,0,0,0,0
3659,3659,"title
",0,0,0,0,0,0,0,0,0,0,0,0
3660,3660,"Learning Context - Sensitive Convolutional Filters for Text Processing
",0,0,0,0,0,0,0,0,0,0,0,0
3661,3661,"abstract
",0,0,0,0,0,0,0,0,0,0,0,0
3662,3662,"Convolutional neural networks ( CNNs ) have recently emerged as a popular building block for natural language processing ( NLP ) .
",0,0,0,0,0,0,0,0,0,0,0,0
3663,3663,"Despite their success , most existing CNN models employed in NLP share the same learned ( and static ) set of filters for all input sentences .
",0,0,0,0,0,0,0,0,0,0,0,0
3664,3664,"In this paper , we consider an approach of using a small meta network to learn contextsensitive convolutional filters for text processing .
",1,0,0,0,0,0,0,0,0,0,0,0
3665,3665,"The role of meta network is to abstract the contextual information of a sentence or document into a set of input -aware filters .
",0,0,0,0,0,0,0,0,0,0,0,0
3666,3666,"We further generalize this framework to model sentence pairs , where a bidirectional filter generation mechanism is introduced to encapsulate co-dependent sentence representations .
",0,0,0,0,0,0,0,0,0,0,0,0
3667,3667,"In our benchmarks on four different tasks , including ontology classification , sentiment analysis , answer sentence selection , and paraphrase identification , our proposed model , a modified CNN with context - sensitive filters , consistently outperforms the standard CNN and attention - based CNN baselines .
",0,0,0,0,0,0,0,0,0,0,0,0
3668,3668,"By visualizing the learned context - sensitive filters , we further validate and rationalize the effectiveness of proposed framework .
",0,0,0,0,0,0,0,0,0,0,0,0
3669,3669,"Introduction
",0,0,0,0,0,0,0,0,0,0,0,0
3670,3670,"In the last few years , convolutional neural networks ( CNNs ) have demonstrated remarkable progress in various natural language processing applications , including sentence / document classification , text sequence matching , generic text representations , language modeling , machine translation and abstractive sentence summarization .
",0,0,0,0,0,0,0,0,0,0,0,0
3671,3671,"CNNs are typically applied to tasks where feature extrac-tion and a corresponding supervised task are approached jointly .
",0,0,0,0,0,0,0,0,0,0,0,0
3672,3672,"As an encoder network for text , CNNs typically convolve a set of filters , of window size n , with an inputsentence embedding matrix obtained via word2vec or Glove .
",0,0,0,0,0,0,0,0,0,0,0,0
3673,3673,"Different filter sizes n maybe used within the same model , exploiting meaningful semantic features from different n-gram fragments .
",0,0,0,0,0,0,0,0,0,0,0,0
3674,3674,"The learned weights of CNN filters , inmost cases , are assumed to be fixed regardless of the input text .
",0,0,0,0,0,0,0,0,0,0,0,0
3675,3675,"As a result , the rich contextual information inherent in natural language sequences may not be fully captured .
",0,0,0,0,0,0,0,0,0,0,0,0
3676,3676,"As demonstrated in , the context of a word tends to greatly influence its contribution to the final supervised tasks .
",0,0,0,0,0,0,0,0,0,0,0,0
3677,3677,"This observation is consistent with the following intuition : when reading different types of documents , e.g. , academic papers or newspaper articles , people tend to adopt distinct strategies for better and more effective understanding , leveraging the fact that the same words or phrases may have different meaning or imply different things , depending on context .
",0,0,0,0,0,0,0,0,0,0,0,0
3678,3678,"Several research efforts have sought to incorporate contextual information into CNNs to adaptively extract text representations .
",0,0,0,0,0,0,0,0,0,0,0,0
3679,3679,"One common strategy is the attention mechanism , which is typically employed on top of a CNN ( or Long Short - Term Memory ( LSTM ) ) layer to guide the extraction of semantic features .
",0,0,0,0,0,0,0,0,0,0,0,0
3680,3680,"For the embedding of a single sentence , proposed a selfattentive model that attends to different parts of a sentence and combines them into multiple vector representations .
",0,0,0,0,0,0,0,0,0,0,0,0
3681,3681,"However , their model needs considerably more parameters to achieve performance gains over traditional CNNs .
",0,0,0,0,0,0,0,0,0,0,0,0
3682,3682,"To match sentence pairs , introduced an attentionbased CNN model , which re-weights the convolution inputs or outputs , to extract interdepen - dent sentence representations . ; explore a compare and aggregate framework to directly capture the wordby - word matching between two paired sentences .
",0,0,0,0,0,0,0,0,0,0,0,0
3683,3683,"However , these approaches suffer from the problem of high matching complexity , since a similarity matrix between pairwise words needs to be computed , and thus it is computationally inefficient or even prohibitive when applied to long sentences .
",0,0,0,0,0,0,0,0,0,0,0,0
3684,3684,"In this paper , we propose a generic approach to learn context - sensitive convolutional filters for natural language understanding .
",0,1,0,0,0,0,0,0,0,0,0,0
3685,3685,"In contrast to traditional CNNs , the convolution operation in our framework does not have a fixed set of filters , and thus provides the network with stronger modeling flexibility and capacity .
",0,1,0,0,0,0,0,0,0,0,0,0
3686,3686,"Specifically , we introduce a meta network to generate a set of contextsensitive filters , conditioned on specific input sentences ; these filters are adaptively applied to either the same ( Section 3.2 ) or different ( Section 3.3 ) text sequences .
",0,1,0,0,0,0,0,0,0,0,0,0
3687,3687,"In this manner , the learned filters vary from sentence to sentence and allow for more fine - grained feature abstraction .
",0,1,0,0,0,0,0,0,0,0,0,0
3688,3688,"Moreover , since the generated filters in our framework can adapt to different conditional information available ( labels or paired sentences ) , they can be naturally generalized to model sentence pairs .
",0,0,0,0,0,0,0,0,0,0,0,0
3689,3689,"In this regard , we propose a novel bidirectional filter generation mechanism to allow interactions between sentence pairs while constructing context - sensitive representations .
",0,1,0,0,0,0,0,0,0,0,0,0
3690,3690,"We investigate the effectiveness of our Adaptive Context - sensitive CNN ( ACNN ) framework on several text processing tasks : ontology classification , sentiment analysis , answer sentence selection and paraphrase identification .
",0,0,0,0,0,0,0,0,0,0,0,0
3691,3691,"We show that the proposed methods consistently outperforms the standard CNN and attention - based CNN baselines .
",0,0,0,0,0,0,0,0,0,0,0,0
3692,3692,"Our work provides anew perspective on how to incorporate contextual information into text representations , which can be combined with more sophisticated structures to achieve even better performance in the future .
",0,0,0,0,0,0,0,0,0,0,0,0
3693,3693,"Related Work
",0,0,0,0,0,0,0,0,0,0,0,0
3694,3694,"Learning deep text representations has attracted much attention recently , since they can potentially benefit a wide range of NLP applications .
",0,0,0,0,0,0,0,0,0,0,0,0
3695,3695,"CNNs have been extensively investigated as the encoder networks of natural language .
",0,0,0,0,0,0,0,0,0,0,0,0
3696,3696,"Our work is inline with previous efforts on improving the adaptivity and flexibility of convolutional neural networks .
",0,0,0,0,0,0,0,0,0,0,0,0
3697,3697,"proposed to enhance the transformation modeling capacity of CNNs by adaptively learning the filter shapes through backpropagation .
",0,0,0,0,0,0,0,0,0,0,0,0
3698,3698,"De introduced an architecture to generate the future frames conditioned on given image ( s ) , by adapting the CNN filter weights to the motion within previous video frames .
",0,0,0,0,0,0,0,0,0,0,0,0
3699,3699,"Although CNNs have been widely adopted in a large number of NLP applications , improving the adaptivity of vanilla CNN modules has been considerably less studied .
",0,0,0,0,0,0,0,0,0,0,0,0
3700,3700,"To the best of our knowledge , the work reported in this paper is the first attempt to develop more flexible and adjustable CNN architecture for modeling sentences .
",0,0,0,0,0,0,0,0,0,0,0,0
3701,3701,"Our use of a meta network to generate parameters for another network is directly inspired by the recent success of hypernetworks for textgeneration tasks , and dynamic parameter - prediction for video - frame generation .
",0,0,0,0,0,0,0,0,0,0,0,0
3702,3702,"In contrast to these works that focus on generation problems , our model is based on context - sensitive CNN filters and is aimed at abstracting more informative and predictive sentence features .
",0,0,0,0,0,0,0,0,0,0,0,0
3703,3703,"Most similar to our work , designed a meta network to generate compositional functions over tree - structured neural networks for encapsulating sentence features .
",0,0,0,0,0,0,0,0,0,0,0,0
3704,3704,"However , their model is only suitable for encoding individual sentences , while our framework can be readily generalized to capture the interactions between sentence pairs .
",0,0,0,0,0,0,0,0,0,0,0,0
3705,3705,"Moreover , our framework is based on CNN models , which is advantageous due to fewer parameters and highly parallelizable computations relative to sequential - based models .
",0,0,0,0,0,0,0,0,0,0,0,0
3706,3706,"Model
",0,0,0,0,0,0,0,0,0,0,0,0
3707,3707,"Basic CNN for text representations
",0,0,0,0,0,0,0,0,0,0,0,0
3708,3708,"The CNN architectures in are typically utilized for extracting sentence representations , by a composition of a convolutional layer and a max - pooling operation overall resulting feature maps .
",0,0,0,0,0,0,0,0,0,0,0,0
3709,3709,"Let the words of a sentence of length T ( padded where necessary ) be x 1 , x 2 , ... , x T .
",0,0,0,0,0,0,0,0,0,0,0,0
3710,3710,"The sentence can be represented as a matrix X ?
",0,0,0,0,0,0,0,0,0,0,0,0
3711,3711,"R d T , where each column represents a d-dimensional embedding of the corresponding word .
",0,0,0,0,0,0,0,0,0,0,0,0
3712,3712,"In the convolutional layer , a set of filters with weights W ?
",0,0,0,0,0,0,0,0,0,0,0,0
3713,3713,"R Khd is convolved with every window of h words within the sentence , i.e. , {x 1:h , x 2:h+1 , . . . , x T ?h+1:T } , where K is the number of output feature maps ( and filters ) .
",0,0,0,0,0,0,0,0,0,0,0,0
3714,3714,"In this manner , feature maps p for these h-gram text fragments are generated as :
",0,0,0,0,0,0,0,0,0,0,0,0
3715,3715,"where i = 1 , 2 , ... , T ? h + 1 and denotes the convolution operator at the ith shift location .
",0,0,0,0,0,0,0,0,0,0,0,0
3716,3716,"Parameter b ?
",0,0,0,0,0,0,0,0,0,0,0,0
3717,3717,"R K is the bias term and f ( ) is a non-linear function , implemented as a rectified linear unit ( ReLU ) in our experiments .
",0,0,0,0,0,0,0,0,0,0,0,0
3718,3718,"The output feature maps of the convolutional layer , i.e. , p ? R K(T ?h+1 ) are then passed to the pooling layer , which takes the maximum value in every row of p , forming a K-dimensional vector , z.
",0,0,0,0,0,0,0,0,0,0,0,0
3719,3719,"This operation attempts to keep the most salient feature detected by every filter and discard the information from less fundamental text fragments .
",0,0,0,0,0,0,0,0,0,0,0,0
3720,3720,"Moreover , the max - over - time nature of the pooling operation guarantees that the size of the obtained representation is independent of the sentence length .
",0,0,0,0,0,0,0,0,0,0,0,0
3721,3721,"Note that in basic CNN sentence encoders , filter weights are the same for different inputs , which maybe suboptimal for feature extraction , especially in the case where conditional information is available .
",0,0,0,0,0,0,0,0,0,0,0,0
3722,3722,"Learning context - sensitive filters
",0,0,0,0,0,0,0,0,0,0,0,0
3723,3723,"The proposed architecture to learn contextsensitive filters is composed of two principal modules : ( i ) a filter generation module , which produces a set of filters conditioned on the input sentence ; and ( ii ) an adaptive convolution module , which applies the generated filters to an input sentence ( this sentence maybe either the same as or different from the first input , as discussed further in Section 3.3 ) .
",0,0,0,0,0,0,0,0,0,0,0,0
3724,3724,"The two modules are jointly differentiable , and the overall architecture can be trained in an end - to - end manner .
",0,0,0,0,0,0,0,0,0,0,0,0
3725,3725,"Since the generated filters are sample - specific , our ACNN feature extractor for text tends to have stronger predictive power than a basic CNN encoder .
",0,0,0,0,0,0,0,0,0,0,0,0
3726,3726,"The general ACNN framework is shown schematically in .
",0,0,0,0,0,0,0,0,0,0,0,0
3727,3727,"Convolution module
",0,0,0,0,0,0,0,0,0,0,0,0
3728,3728,"Context - aware Filters
",0,0,0,0,0,0,0,0,0,0,0,0
3729,3729,"Filter generation module
",0,0,0,0,0,0,0,0,0,0,0,0
3730,3730,"I 'll go back and try other dishes Filter generation module Instead of utilizing fixed filter weights W for different inputs ( as ( 1 ) ) , our model generates a set of filters conditioned on the input sentence X. Given an input X , the filter - generation module can be implemented , in principle , as any deep ( differentiable ) architecture .
",0,0,0,0,0,0,0,0,0,0,0,0
3731,3731,"However , in order to handle input sentences of variable length common in natural language , we design a generic filter generation module to produce filters with a predefined size .
",0,0,0,0,0,0,0,0,0,0,0,0
3732,3732,"First , the input X is encapsulated into a fixedlength vector ( code ) z with the dimension of l , via a basic CNN model , where one convolutional layer is employed along with the pooling operation ( as described in Section 3.1 ) .
",0,0,0,0,0,0,0,0,0,0,0,0
3733,3733,"On top of this hidden representation z , a deconvolutional layer , which performs transposed operations of convolutions , is further applied to produce a unique set of filters for X ( as illustrated in ) :
",0,0,0,0,0,0,0,0,0,0,0,0
3734,3734,"(
",0,0,0,0,0,0,0,0,0,0,0,0
3735,3735,"where ?
",0,0,0,0,0,0,0,0,0,0,0,0
3736,3736,"e and ?
",0,0,0,0,0,0,0,0,0,0,0,0
